User Name,Statuses,Time Created At,Sentiment Analysis,Polarity
Pat Robertson swooping in with the hey guys don t eat pussy because Coronavirus comes from chemicals emitted by,tiffanyclay,4/5/2020,neutral,0
RT Nadia a 4 year old Malayan tiger at the Bronx Zoo in New York has tested positive for coronavirus This is the first known instan,_kateegarcia,4/5/2020,positive,0.178409091
RT Are we all going to forget about how senator Richard Burr dumped all his stocks after he received a coronavirus briefing,753112jma,4/5/2020,neutral,0
RT Sooo New York apparently doesnt have enough coronavirus tests for humans but they were somehow able to test tigers,Acastaldi3,4/5/2020,positive,0.171590909
RT Page 96 of 366 few days more before Ramadan i really hope Coronavirus could end before Ramadan so we all can go to tarawih,AfiqRoslibe,4/5/2020,positive,0.166666667
RT Trump lashes out at a female reporter after she asked him to explain what Jared Kushner meant by claiming a federal stockpi,ArcaneAlphaWolf,4/5/2020,neutral,0
RT WOW Dr Fauci Cheered Hydroxychloroquine Success Treating MERS Coronavirus in 2013 Funny how Fauci was proactive when O,Asgard2010,4/5/2020,positive,0.216666667
RT US citizens returning home from Peru When I walked through customs was not checked for temperature Was asked no questioned,CamiloDeza,4/5/2020,neutral,0
RT Queen Elizabeth urged strength and discipline amid the COVID 19 pandemic in a rare televised message to the Commonwealth Que,CBCTheNational,4/5/2020,positive,0.3
RT We have 25k coronavirus cases in Suffolk Nassau Suffolk s stockpile has NO surgical masks reg sized n95 masks gowns,CHERYLEHASKELL1,4/5/2020,neutral,0
RT Fear not everyone Pat Robertson has worked out what caused the Coronavirus oral sex With women Which they didn t have whe,Crewsett,4/5/2020,neutral,0
RT BREAKING British Prime Minister admitted to hospital tonight for tests due to persistent coronavirus sympt,Crissed5,4/5/2020,negative,-0.0625
RT MP Why is anyone surprised that there are so many selfishpricks around Have they forgotten that 44 of the country vote,davidkane37,4/5/2020,positive,0.3
RT You don t need an authoritarian state to fight coronavirus effectively Germany Singapore South Korea and Taiwan are do,dostert_michele,4/5/2020,positive,0.6
RT As Coronavirus no gree person do anything big na to manage do small for house Thank you Lord for another year Happy bir,EngineerAddict,4/5/2020,positive,0.183333333
RT Wow Irish Prime Minister Leo Varadkar has re registered as a doctor with the country s health service and will work one shift,enidlogan,4/5/2020,positive,0.05
RT Sooo New York apparently doesnt have enough coronavirus tests for humans but they were somehow able to test tigers,FanjaniRas,4/5/2020,positive,0.171590909
RT Previously I called Trump the worst president in modern times not of all time But in the past month we have seen enough to ta,FranklyPhysiol,4/5/2020,negative,-0.243333333
Early Data Shows African Americans Have Contracted and Died of Coronavirus at an Alarming Rate,frwoodbeck,4/5/2020,neutral,0
RT This story abt how Peter Navarro whom I wouldn t trust for economic advice tried to pandemic splain Dr Fauci makes me wo,gntlemansurfer,4/5/2020,positive,0.2
Trump says we re not going to destroy the country while he destroys the country,HamonSpot,4/5/2020,negative,-0.2
RT JUST IN Tiger at zoo in New York City tests positive for coronavirus,huwaiedakt,4/5/2020,positive,0.181818182
RT NEW Inside the White House Situation Room yesterday economic adviser Peter Navarro got into a heated dispute with infe,IniekemNikky,4/5/2020,positive,0.112121212
RT Since I posted this only six hours ago there have been another nearly 1 000 confirmed coronavirus deaths in the U S Thes,JackBuckman3,4/5/2020,positive,0.166666667
RT BREAKING Trudeau government gives 159 MILLION to developing countries for feminism coronavirus Canada s investmen,JudyRya18026210,4/5/2020,neutral,0
RT Remember when trump said anyone who wanted a coronavirus test could get one Whatever happened with that,KimoNickison,4/5/2020,neutral,0
Rather than the peak of COVID 19 cases coming in a week or two in New York Gov Cuomo is hopeful that now is as ba,KXLF,4/5/2020,positive,0.136363636
RT Live now Watch members of the Coronavirus Task Force hold a press briefing,MarieOB84,4/5/2020,positive,0.136363636
RT As Coronavirus no gree person do anything big na to manage do small for house Thank you Lord for another year Happy bir,mayabrandng,4/5/2020,positive,0.183333333
RT Coronavirus outbreak at Riverside nursing home leaves 30 sick,MissAbsinthe,4/5/2020,negative,-0.714285714
RT A tiger at the Bronx Zoo tested positive for the coronavirus in what s believed to be the first known infection in an animal,MrKingJames74,4/5/2020,positive,0.238636364
RT Mr President I ve asked you fair amp relevant questions on your evolving approach amp rhetoric regarding coron,ParulNo1,4/5/2020,positive,0.55
RT Dear Everyone Who Thought Tucker Carlson Is Sane He s pushing the FireFauci narrative which would doom America int,pringle13_mike,4/5/2020,neutral,0
RT RadioIrava in FARSI w Mr Azimi NCRI member Topic The Coronavirus crisis in I,RitaRahman3,4/5/2020,neutral,0
RT The DNC amp liberal special interest groups are using the coronavirus crisis to achieve the far left s goals that have lit,Roy60532867,4/5/2020,positive,0.152380952
The US Department of Agriculture has confirmed that a tiger at the Bronx Zoo has tested positive for the coronaviru,SchneiderDallas,4/5/2020,positive,0.313636364
RT HOW INTERESTING Soros invested heavily in a Chinese biotech research company with a facility in Wuhan that researches r,SigrunnAske,4/5/2020,neutral,0.25
RT CLARIFYING A PREVIOUS TWEET The novel coronavirus is a zoonotic disease but there is ZERO EVIDENCE that domestic or z,thegetlifted1,4/5/2020,negative,-0.083333333
RT Do you think the CoronaVirus Panic in and election year right after three failed Coup attempts against is a,tweetybird2009,4/5/2020,negative,-0.107142857
RT While the coronavirus pandemic continues I can assure the American people that our food supply is strong and safe,WallNuttz23,4/5/2020,positive,0.311111111
RT and I reported on Friday that the president s frustrations with Fauci now center around his concerns that,WestbrookMel,4/5/2020,negative,-0.1
RT Are we all going to forget about how senator Richard Burr dumped all his stocks after he received a coronavirus briefing,WorkIntegrity,4/5/2020,neutral,0
RT Meet the Guardian Angels keeping New York City s homeless safe from the coronavirus,Trancefari,4/6/2020,positive,0.318181818
Important piece from exposing the fake health centers that continue to lie to pregnant people as red s,feminist_ellie,4/6/2020,positive,0.058333333
RT Meet the Guardian Angels keeping New York City s homeless safe from the coronavirus,LuxHippie,4/6/2020,positive,0.318181818
RT Meet the Guardian Angels keeping New York City s homeless safe from the coronavirus,jesS1CKA,4/6/2020,positive,0.318181818
RT BREAKING Boris Johnson has been moved into the ICU for coronavirus,thegregwalters,4/6/2020,neutral,0
RT Meet the Guardian Angels keeping New York City s homeless safe from the coronavirus,scrlovelife,4/6/2020,positive,0.318181818
RT BREAKING Boris Johnson has been moved into the ICU for coronavirus,kgbaumberger,4/6/2020,neutral,0
RT ellie Important piece from exposing the fake health centers that continue to lie to pregnant people as red state,HeatherBarmore,4/6/2020,positive,0.058333333
RT Meet the Guardian Angels keeping New York City s homeless safe from the coronavirus,Aye_Nikk,4/6/2020,positive,0.318181818
RT BREAKING Boris Johnson has been moved into the ICU for coronavirus,Want_A_Battle,4/6/2020,neutral,0
RT BREAKING Boris Johnson has been moved into the ICU for coronavirus,Trancefari,4/6/2020,neutral,0
RT In Texas Ohio and Alabama abortion clinics have been deemed non essential and were shut down but pro life clinics are stil,pagingdrswanson,4/6/2020,neutral,-0.077777778
RT BREAKING Boris Johnson has been moved into the ICU for coronavirus,micromoonfairy,4/6/2020,neutral,0
RT Gov Tony Evers abrupt move came after the state Legislature refused to vote this weekend to move the election and end in pe,jpconnorjr,4/6/2020,negative,-0.125
RT BREAKING Boris Johnson has been moved into the ICU for coronavirus,AgneseGandolfo,4/6/2020,neutral,0
This should sound a ton of alarm bells because these are the types of so called clinics and care centers that,AThay11,4/6/2020,positive,0.4
RT Meet the Guardian Angels keeping New York City s homeless safe from the coronavirus,VOJay_Pgh,4/6/2020,positive,0.318181818
RT This should sound a ton of alarm bells because these are the types of so called clinics and care centers that straight u,AdrienneKimmell,4/6/2020,positive,0.3
RT This should sound a ton of alarm bells because these are the types of so called clinics and care centers that straight u,AllyBoguhn,4/6/2020,positive,0.3
RT This should sound a ton of alarm bells because these are the types of so called clinics and care centers that straight u,realannebailey,4/6/2020,positive,0.3
RT BREAKING Boris Johnson has been moved into the ICU for coronavirus,unDAREyted_1708,4/6/2020,neutral,0
RT hamilton In his video Aaron pleads for early release This is for prison reform Don t let nobody else fucking die like this,S3Rnews,4/6/2020,negative,-0.25
RT The story has no grounding in fact It was a fairy tale dreamed up by U S conspiracy theorist George Webb in Washington DC,K2Kel,4/6/2020,neutral,0
RT Meet the Guardian Angels keeping New York City s homeless safe from the coronavirus,HellllBoyyy,4/6/2020,positive,0.318181818
RT hamilton In his video Aaron pleads for early release This is for prison reform Don t let nobody else fucking die like this,sweetsmckenna,4/6/2020,negative,-0.25
RT hamilton In his video Aaron pleads for early release This is for prison reform Don t let nobody else fucking die like this,DawnNkotb,4/6/2020,negative,-0.25
RT BREAKING Boris Johnson has been moved into the ICU for coronavirus,Ochoa_6,4/6/2020,neutral,0
RT This should sound a ton of alarm bells because these are the types of so called clinics and care centers that straight u,TownOh,4/6/2020,positive,0.3
RT Coronavirus is now widely known as the USA virus in China,Tyce_Austin,4/6/2020,negative,-0.1
RT Essential workers at grocery stores are dying They sell FOOD we sell mulch and lawnm,KevinVstar11,4/6/2020,neutral,0
RT Everybody at Rikers should be tested This is what it s like in prison during the coronavirus Watch more on VICENewsToni,lalarian,4/6/2020,positive,0.5
RT Everybody at Rikers should be tested This is what it s like in prison during the coronavirus Watch more on VICENewsToni,thecityofjules,4/6/2020,positive,0.5
RT Everybody at Rikers should be tested This is what it s like in prison during the coronavirus Watch more on VICENewsToni,NesstheDiva,4/6/2020,positive,0.5
RT Everybody at Rikers should be tested This is what it s like in prison during the coronavirus Watch more on VICENewsToni,MelkiJRussell,4/6/2020,positive,0.5
RT Everybody at Rikers should be tested This is what it s like in prison during the coronavirus Watch more on VICENewsToni,beachgirl254,4/6/2020,positive,0.5
RT Meet the Guardian Angels keeping New York City s homeless safe from the coronavirus,fish__1992,4/6/2020,positive,0.318181818
RT Coronavirus is disrupting public life as we know it,AWkWRdlYStoned,4/6/2020,neutral,0
RT Everybody at Rikers should be tested This is what it s like in prison during the coronavirus Watch more on VICENewsToni,torresgamma,4/6/2020,positive,0.5
RT Coronavirus is now widely known as the USA virus in China,Mfanaboy,4/6/2020,negative,-0.1
RT Everybody at Rikers should be tested This is what it s like in prison during the coronavirus Watch more on VICENewsToni,darwinrodr,4/6/2020,positive,0.5
RT Everybody at Rikers should be tested This is what it s like in prison during the coronavirus Watch more on VICENewsToni,kkaramesh,4/6/2020,positive,0.5
RT They re calling on Amazon and NY Gov Andrew Cuomo to shut down work at the warehouse until it s been deep cleaned and saniti,Kailaria1001,4/6/2020,negative,-0.077777778
RT Meet the Guardian Angels keeping New York City s homeless safe from the coronavirus,ob1moroney,4/6/2020,positive,0.318181818
RT In Texas Ohio and Alabama abortion clinics have been deemed non essential and were shut down but pro life clinics are stil,calichick2003,4/6/2020,neutral,-0.077777778
RT hamilton BREAKING I spoke with the family of Aaron Campbell an inmate at FCI Elkton the federal prison in Ohio where 3 peop,sevdalizaa,4/6/2020,neutral,0
RT Everybody at Rikers should be tested This is what it s like in prison during the coronavirus Watch more on VICENewsToni,VICETV,4/6/2020,positive,0.5
RT Everybody at Rikers should be tested This is what it s like in prison during the coronavirus Watch more on VICENewsToni,makyosunim,4/6/2020,positive,0.5
RT BREAKING Boris Johnson has been moved into the ICU for coronavirus,Aneeshkk20,4/6/2020,neutral,0
RT Everybody at Rikers should be tested This is what it s like in prison during the coronavirus Watch more on VICENewsToni,mcf295,4/6/2020,positive,0.5
RT A tiger at the Bronx Zoo tested positive for the coronavirus today the first case of its kind known in the U S Back in Feb,Aneeshkk20,4/6/2020,positive,0.269318182
RT Coronavirus is coming for South Africa s townships but people are more worried about soldiers,Aneeshkk20,4/6/2020,positive,0.5
RT From makeshift morgues to field hospitals in Central Park New York is bracing itself for the peak impact of the coronavirus,Aneeshkk20,4/6/2020,positive,0.068181818
RT ellie Important piece from exposing the fake health centers that continue to lie to pregnant people as red state,KTravisBallie,4/6/2020,positive,0.058333333
RT Trump has been making the coronavirus response all about himself for quite some time now,Aneeshkk20,4/6/2020,neutral,0
RT They literally leaving us in here to die,Aneeshkk20,4/6/2020,neutral,0
RT China s agricultural industry has collapsed,Aneeshkk20,4/6/2020,neutral,0
RT BREAKING New York might be very near or at the coronavirus peak governor says,Aneeshkk20,4/6/2020,positive,0.133181818
RT Coronavirus caused lockdowns are forcing more and more Americans out jobs This is what its like when you re in quarantine an,Aneeshkk20,4/6/2020,positive,0.5
RT Everybody at Rikers should be tested This is what it s like in prison during the coronavirus Watch more on VICENewsToni,GniteRobicheaux,4/6/2020,positive,0.5
RT This is how coronavirus really traces back to bats,Dagaustin2000,4/6/2020,positive,0.1
RT From makeshift morgues to field hospitals in Central Park New York is bracing itself for the peak impact of the coronavirus,redstatesaint,4/6/2020,positive,0.068181818
RT Coronavirus is now widely known as the USA virus in China,sminer03,4/6/2020,negative,-0.1
RT Meet the Guardian Angels keeping New York City s homeless safe from the coronavirus,Jane_Doe40806,4/6/2020,positive,0.318181818
RT hamilton In his video Aaron pleads for early release This is for prison reform Don t let nobody else fucking die like this,Iam_shocked,4/6/2020,negative,-0.25
RT They re calling on Amazon and NY Gov Andrew Cuomo to shut down work at the warehouse until it s been deep cleaned and saniti,ChrisAlgoo,4/6/2020,negative,-0.077777778
RT Everybody at Rikers should be tested This is what it s like in prison during the coronavirus Watch more on VICENewsToni,SophiaLamar1,4/6/2020,positive,0.5
RT Spain s plan for getting out of coronavirus lockdown involves a massive widening of testing,socsqueez,4/6/2020,neutral,0
RT Spain s plan for getting out of coronavirus lockdown involves a massive widening of testing,CptLeto,4/6/2020,neutral,0
RT Spain s plan for getting out of coronavirus lockdown involves a massive widening of testing,JimBoblif,4/6/2020,neutral,0
RT Spain s plan for getting out of coronavirus lockdown involves a massive widening of testing,MonaSmitte,4/6/2020,neutral,0
RT Spain s plan for getting out of coronavirus lockdown involves a massive widening of testing,macdonmg,4/6/2020,neutral,0
RT Spain s plan for getting out of coronavirus lockdown involves a massive widening of testing,kimvie,4/6/2020,neutral,0
RT Spain s plan for getting out of coronavirus lockdown involves a massive widening of testing,VauntedJT,4/6/2020,neutral,0
RT Spain s plan for getting out of coronavirus lockdown involves a massive widening of testing,MoJamesApted,4/6/2020,neutral,0
RT Meet the Guardian Angels keeping New York City s homeless safe from the coronavirus,EmilyMDrew,4/6/2020,positive,0.318181818
RT U K Prime Minister Boris Johnson was admitted to hospital Sunday evening for tests due to persistent symptoms of coronaviru,JesseKozel,4/6/2020,negative,-0.125
With twice as many people in need and fewer volunteers food banks like have been hit hard by the,MekkyMedia,4/6/2020,positive,0.104166667
RT Spain s plan for getting out of coronavirus lockdown involves a massive widening of testing,lee_knuth,4/6/2020,neutral,0
RT As far as under control I would say no U S Surgeon General Jerome Adams tells the coronavirus pandemic is,CHERCHEZLACHAZZ,4/6/2020,positive,0.075
RT As far as under control I would say no U S Surgeon General Jerome Adams tells the coronavirus pandemic is,ElizLanders,4/6/2020,positive,0.075
RT As far as under control I would say no U S Surgeon General Jerome Adams tells the coronavirus pandemic is,NezoHA,4/6/2020,positive,0.075
RT As far as under control I would say no U S Surgeon General Jerome Adams tells the coronavirus pandemic is,VICE,4/6/2020,positive,0.075
RT As far as under control I would say no U S Surgeon General Jerome Adams tells the coronavirus pandemic is,MoonriseBooks,4/6/2020,positive,0.075
RT As far as under control I would say no U S Surgeon General Jerome Adams tells the coronavirus pandemic is,imsooverzat,4/6/2020,positive,0.075
RT As far as under control I would say no U S Surgeon General Jerome Adams tells the coronavirus pandemic is,leofiorito,4/6/2020,positive,0.075
RT As far as under control I would say no U S Surgeon General Jerome Adams tells the coronavirus pandemic is,starshollowgzt,4/6/2020,positive,0.075
RT Spain s plan for getting out of coronavirus lockdown involves a massive widening of testing,Zhanna_Danilo33,4/6/2020,neutral,0
RT As far as under control I would say no U S Surgeon General Jerome Adams tells the coronavirus pandemic is,BernsteinLoren,4/6/2020,positive,0.075
RT As far as under control I would say no U S Surgeon General Jerome Adams tells the coronavirus pandemic is,eggry,4/6/2020,positive,0.075
RT As far as under control I would say no U S Surgeon General Jerome Adams tells the coronavirus pandemic is,MichaelAdams317,4/6/2020,positive,0.075
RT As far as under control I would say no U S Surgeon General Jerome Adams tells the coronavirus pandemic is,wcstelz,4/6/2020,positive,0.075
RT Spain s plan for getting out of coronavirus lockdown involves a massive widening of testing,satumma,4/6/2020,neutral,0
RT As far as under control I would say no U S Surgeon General Jerome Adams tells the coronavirus pandemic is,leene50,4/6/2020,positive,0.075
RT As far as under control I would say no U S Surgeon General Jerome Adams tells the coronavirus pandemic is,EmilyMDrew,4/6/2020,positive,0.075
RT They re calling on Amazon and NY Gov Andrew Cuomo to shut down work at the warehouse until it s been deep cleaned and saniti,John_Kenney,4/6/2020,negative,-0.077777778
RT As far as under control I would say no U S Surgeon General Jerome Adams tells the coronavirus pandemic is,CltrotLyn,4/6/2020,positive,0.075
RT hamilton BREAKING I spoke with the family of Aaron Campbell an inmate at FCI Elkton the federal prison in Ohio where 3 peop,rachelozorios,4/6/2020,neutral,0
RT Spain s plan for getting out of coronavirus lockdown involves a massive widening of testing,samirnkhan,4/6/2020,neutral,0
RT Staff of overrun N J hospital breaks down in tears after EMS comes to its rescue The doctors and nurses who normally work,49erFan_WTP,4/6/2020,negative,-0.002777778
RT As she often does provides a cogent summary of how federal policymakers should be thinking about the pandemic,AlquistLynne,4/6/2020,neutral,0
RT Death count in countries that took prompt amp aggressive action S Korea 186 Japan 85 Hong Kong 4 Taiwan 5 The US whe,ArakapasHash,4/6/2020,positive,0.1
RT So worried about CoronaVirus FORGOT about the OTHER Diseases,arm__62,4/6/2020,negative,-0.125
Global Coronavirus Update April 6 2020 7 58 PM ET US cases jump to 366 828 and 10 859 deaths,Arthur59611540,4/6/2020,neutral,0
RT Trump failed to use his magical reality bending powers to make coronavirus into a nonevent He s mad about t,avildsen,4/6/2020,negative,-0.208333333
Genuine question Can anyone explain to me how it s not irresponsible for the UFC to continue with UFC249 given t,AweReallyDudes,4/6/2020,positive,0.4
RT BREAKING A Potential Coronavirus Vaccine Funded by Bill Gates will begin testing on healthy people today in Kansas City,bjdjtexbiz,4/6/2020,positive,0.25
RT Due to coronavirus Turkey boasts it s now one of world s new superpowers,CarloCav1,4/6/2020,positive,0.005681818
RT DOJ rejects CNN analyst s claim he has legal right to attend Trump briefings Puts White House press corps on notice t,Casinocoder,4/6/2020,positive,0.161904762
RT Cuomo gets a lot more coverage because the national media is based in New York and his brother is on CNN but CA has contain,cbar2017,4/6/2020,positive,0.318181818
RT Fauci fights tooth amp nail against ANY TREATMENT other than a vaccine Will Trump allow PresidentFauci to DESTROY job,Chrisjo58547614,4/6/2020,negative,-0.1625
The Queen s Coronavirus broadcast We will meet again BBC via,davidcharpenti5,4/6/2020,neutral,0
RT Jhon a Venezuelan refugee arrived in Bogot a year ago and started working as a Rappi delivery guy Now unable to make en,ernesti69317818,4/6/2020,negative,-0.5
RT In this battle against an enemy we can t see we are using the weapon of what we can hear not letting the need to stay,FaithTwenty20,4/6/2020,neutral,0
RT Anthony Fauci never talks down to people You meet him and you very quickly realize that he s the smartest guy in the r,Fearless211314,4/6/2020,positive,0.138888889
WTF DOES THIS MEAN Bronx tiger tests positive for COVID 19,jj_talking,4/6/2020,negative,-0.195075758
RT SNL Star Michael Che Says His Grandma Died from Coronavirus I m Just Mad,JoyfulMom2019,4/6/2020,negative,-0.625
RT Congratulations to State Representative Karen Whitsett of Michigan So glad you are getting better,laurafortified,4/6/2020,positive,0.5
U K Prime Minister Boris Johnson in intensive care for coronavirus via,MagnoliaG2012,4/6/2020,neutral,0
RT New Zealand went hard and went early A mass testing and one month lockdown right at the start of the spread of the Coro,mahamummy,4/6/2020,positive,0.057602814
RT Congratulations to State Representative Karen Whitsett of Michigan So glad you are getting better,meNmy3guys,4/6/2020,positive,0.5
RT Capt Brett Crozier was relieved of duty on Thursday due not following the chain of command to voice his concerns about coron,nanhow4,4/6/2020,negative,-0.0625
RT The truth about Iran with many infected still financing terror with hundreds of millions for Hamas and Hezbollah https,nordienmn,4/6/2020,positive,0.5
RT State officials release new data on COVID 19 deaths in Louisiana 70 of deaths were African American 66 had hyp,Pierrethegirl,4/6/2020,positive,0.045454545
RT Coronavirus dead fill New York s morgues with plans to dig graves in public park,Poulidis68gmai2,4/6/2020,negative,-0.021212121
RT The problem with COVID19 testing kits is not that they are Chinese the FT says 92 of 202 companies producing test kits a,saura_victoria,4/6/2020,neutral,0
RT The owes an apology to every health care worker amp first responder who doesn t have equipment they need because of,ScottLeMagicien,4/6/2020,positive,0.25
RT Lindsey Graham Ignored CoronaVirus While He Attended Racist Trump Rallies Played Golf w Trump Now Graham is wor,thistrains,4/6/2020,neutral,0
RT Texas police plan to charge teen with terroristic threat say she is willfully spreading coronavirus,Tren_Nike,4/6/2020,neutral,0
Okay I m ready to get back to work now Dayum cov d coronavirus I can t say allgasnobreaks or,tzhall_,4/6/2020,positive,0.233333333
RT NEW U S Senator David Perdue R Ga bought stock in medical PPE producer DuPont de Nemours on Jan 24 the same day the Sena,AsianTsunami,4/6/2020,positive,0.045454545
RT The UK government s new testing chief has admitted that none of the 3 5 million antibody tests ordered from China are f,bellagaia1,4/6/2020,positive,0.136363636
Acting Navy Secretary Slams Fired Captain as Stupid,BzSawyer,4/6/2020,negative,-0.4
RT DC By a 5 4 vote the U S Supreme Court just approved one of the most brazen acts of voter suppression in modern times allowing,CaitlinDeneau,4/6/2020,positive,0.35
Millions of U S workers are being furloughed as the coronavirus brings the economy to a virtual standstill,CBSThisMorning,4/6/2020,neutral,0
RT Japan is committing nearly 1 trillion to try to protect its economy from the fallout from the coronavirus pandemic https,Cha_chiito,4/6/2020,positive,0.1
Aldi pays staff bonus for hard work during coronavirus pandemic,ChefIrie,4/6/2020,negative,-0.291666667
RT Lewis Flint s first Black superintendent and a man who helped head desegregation efforts for Grand Rapids Community Schools Nat,chief__steve,4/6/2020,positive,0.194444444
RT Tourists there s nothing to see here on Navajo because all our tourist destinations are closed Our points of interest are,connectwithgina,4/6/2020,negative,-0.1
RT Who did this coronavirus,dancelightning,4/6/2020,neutral,0
RT President Trump slams federal watchdog report on hospitals overrun with coronavirus,dasblaw,4/6/2020,neutral,0
RT Wondering what Betty s up to these days socialdistancing BettyBoop PSA comics Ckexclusives ComicsKingdom covi,davekjokay,4/6/2020,neutral,0
RT This is extremely concerning,DebbiePhatkat,4/6/2020,negative,-0.125
RT BREAKING British PM Johnson has been moved to the ICU after being admitted to the hospital Sunday night with persistent symptom,elektrikhippie,4/6/2020,neutral,0
RT Boris Johnson called for a batshit plan that sought to let people get sick and could ve killed millions he bragged ab,Frank_Landerson,4/6/2020,negative,-0.457142857
RT 3M makes deal with White House says Canada will continue to receive N95 masks,greenurlifenow,4/6/2020,neutral,0
RT China lied to the world If the Chinese Communist Party would have allowed our scientists our researchers and our doctors,hodson_ken,4/6/2020,neutral,0
RT Perhaps the most shocking of the entire trump coronavirus response It s not the ineptitude It s not the shameless rati,Jonnfree1,4/6/2020,negative,-0.166666667
RT For months I called on President Trump to step up and take the action necessary to combat COVID 19 But week after week he,LadyOfObsidian,4/6/2020,positive,0.05
RT A Mumbai hospital has been closed and declared a coronavirus containment zone after 26 nurses and 3 doctors tested positive,lgbtbrunnhilde,4/6/2020,negative,0.063636364
RT I m a patient w Lupus on Hydroxychloroquine I ve taken this 2x DAILY since 2014 Despite WARNINGS from medical profe,liberal_latino,4/6/2020,neutral,0
RT Americans die by the thousands and Trump gloats about his television audience They face financial ruin and he chides gov,LyynnYaney,4/6/2020,neutral,0
Obama that s really dam disgusting,Magicman613,4/6/2020,positive,-0.4
RT The U S Supreme Court has blocked a plan to extend absentee voting in Wisconsin s spring primary because of the coronavirus Earli,MJGarciaKCMO,4/6/2020,positive,0.4
RT Masking the truth ChinaVirus COVID19 Coronavirus SARSCoV2,ntieonly,4/6/2020,neutral,0
RT The UK government s new testing chief has admitted that none of the 3 5 million antibody tests ordered from China are f,quasiloco,4/6/2020,positive,0.136363636
RT Apparently doctors and nurses around the world are wondering why no one is dying from heart attacks and strokes anymore,Ragnar11366990,4/6/2020,positive,0.05
RT KA 17 A courage Nurse debunks the coronavirus lie She says that they are trying to introduce a New,refmarc,4/6/2020,neutral,0.136363636
RT Let me help you states need ventilators PPE s and testing kits Here s a hint SEND IT NOW Quit fucking a,rikko53,4/6/2020,negative,-0.6
All breadmaking demands is the only thing we suddenly have in surplus time And yeast Good luck with that one,SeattleMet,4/6/2020,positive,0.233333333
RT This is the scariest story that isn t being widely reported,skd584,4/6/2020,negative,-0.1
They fear Trump2020 They created this version of coronavirus Just to get him out of office Looks like the plan,stephenHarper9,4/6/2020,neutral,0
RT Wow Detroit Rep Karen Whitsett says hydroxychloroquine helped save her life It was less than 2 hours before she began to,SUPERRANGO73,4/6/2020,negative,-0.033333333
RT BREAKING Trump just made a joke about the model showing hundreds of thousands of Americans dying from coronavirus saying I,TammyFellows2,4/6/2020,neutral,0
RT The UK government s new testing chief has admitted that none of the 3 5 million antibody tests ordered from China are f,thezhanly,4/6/2020,positive,0.136363636
RT In November 1970 officials in Oregon USA decided to blow up a rotting whale carcass The whole thing went horribly wrong,Augie_Duran,4/7/2020,negative,-0.15
RT The Supreme Court s Wisconsin decision sends a clear signal to the states get yourselves organized now for pandemic voti,caligulasmoon,4/7/2020,positive,0.1
RT Should you wear a face mask The answer is as complicated as well everything else right now,chucksplatt,4/7/2020,negative,-0.107142857
RT The first documentary movie on the origin of CCPVirus presented by and ntd titled Tracking Down the,conhippiechic,4/7/2020,positive,0.031481481
RT Coronavirus Tour de France could be shifted into August Finish towns reportedly in favour of four week delay to save,DorisJeanRe1,4/7/2020,neutral,0
Johnson and Johnson also participated in Event 201 the coronavirus outbreak simulation th,elokk1111,4/7/2020,neutral,0
RT Not only is this a disgusting lie the moron can t add,Gayle57105283,4/7/2020,negative,-0.6
Now that Trudeau has received masks from China totally useless I m sure our death toll will rise accordingly,JaniceP12312102,4/7/2020,positive,0
RT BREAKING Trump removed top Pentagon official from his post as independent watchdog for coronavirus funds This is pure corrupt,JosephCByrne1,4/7/2020,positive,0.053571429
RT Inbox Rep Katie Porter has released a report showing that mask and ventilator exports from the U S increased dramatica,kevinjk,4/7/2020,neutral,0
RT in This is perhaps the country s worst economic emergency since Independence the RBI ex governor wrote in a blogpost,khanafe,4/7/2020,negative,-0.4
RT BREAKING Antigua amp Barbuda records its 1st coronavirus death the deceased is a 47 y o male the country now has 19 to,KjStinga,4/7/2020,neutral,0
RT Best wishes to Tottenham and England legend Jimmy Greaves who has been admitted to hospital There is no suggestion the 1966 W,Migueluchofr,4/7/2020,positive,1
RT President Trump says We re going to put a hold on money spent for WHO He says they missed the call on the coronavirus,moonMoM13,4/7/2020,negative,-0.1
RT yet only 13 000 died that year 13 000 have died in 1 month from the coronavirus,Mykiwitwit,4/7/2020,neutral,0
RT House Armed Services Chairman Adam Smith The president is not bringing talent to the challenge He is bringing suck ups,Mzchawk1,4/7/2020,neutral,0
RT guttenberg Wisconsin voters NEVER FORGET your legislature and your state Supreme Court and the US Supreme Court are ok with you,OrangeCurtain82,4/7/2020,positive,0.5
RT Copper firms on slowing coronavirus infections inventory drop,Peter_George_Au,4/7/2020,neutral,0
RT Even though he says the worst is yet to come Dr Anthony Fauci the nation s top infectious disease expert has seen signs,SenatorTimScott,4/7/2020,negative,-0.25
RT Coronavirus warship row Acting US Navy secretary resigns,SocialDemSheff,4/7/2020,neutral,0
RT Owen Poll Will the US return to normal after the coronavirus pandemic is over,TeamAbba,4/7/2020,positive,0.15
RT Japan has declared a state of emergency in 7 regions including Tokyo following a recent spike in coronavirus cases The de,ThisGuyMoody,4/7/2020,neutral,0
RT WhatsApp puts heavy restrictions on forwarded messages to try to stop the spread of coronavirus misinformation,varsh_7,4/7/2020,negative,-0.2
Connected,Vintagesquirrel,4/7/2020,neutral,0
